nu(mhz) 181.0K

19.998 95040495.0
16.27 108551813.0
13.231 85718356.6
10.761 96040848.9
8.7524 113676171.2
7.1201 86409533.6
5.7895 113642095.5
4.7099 127558221.7
3.8315 134481818.5
3.1165 107435104.5
2.5332 150550609.2
2.5003 150823096.6
2.5003 172408186.5
2.1834 261418482.0
1.9099 112202805.2
1.667 66268251.0
1.4579 180998285.0
1.2736 90533856.0
1.1135 100210546.0
0.97197 207748867.8
0.85031 134323470.7
0.74227 177046240.4
0.64925 603159742.5
0.56725 508176585.0
