nu(mhz) 220.0K

19.998 217958202.0
13.942 215389958.0
9.721 255040156.0
6.7797 194096031.3
6.7797 273764286.0
4.7272 228583756.0
3.2963 236061228.2
2.2979 236407952.0
1.6018 208474270.0
1.1169 190118718.0
0.77841 207524106.0
0.5435 151027780.0
