nu(mhz) 240.9K

19.998 130376961.0
19.998 130538944.8
15.652 145234908.0
15.652 143458406.0
12.247 159639645.0
12.247 158329216.0
9.5823 176592206.7
9.5823 174493683.0
9.5823 190160743.5
7.4993 222586723.3
7.4993 229823547.8
5.8703 260993538.0
5.8703 268912572.7
4.593 320361750.0
4.593 312875160.0
3.595 337743060.0
