nu(mhz) 229.9K

19.998 19180881.72
15.389 20348874.7
11.838 21309583.8
9.1097 22799757.16
7.0099 25762784.48
5.3938 29478195.76
4.1499 34012165.41
3.1929 36830101.5
2.4577 42176589.7
1.8901 46558833.3
1.4541 52558444.5
1.1185 60938117.0
0.86064 66669477.6
0.66216 79710820.8
0.50995 87497221.0
0.39242 97198509.8
0.30154 113891658.0
0.2325 109953900.0
0.17843 157730335.7
