nu(mhz) 383.0K

8.985 2898920.4
6.0219 2053467.9
4.037 1413434.44
2.706 970993.98
1.8142 647542.406
1.2149 445649.618
0.8154 296944.218
0.54585 199005.993
0.36593 132865.5237
0.24575 93009.0025
0.16457 60209.5802
0.11045 40281.115
0.073862 27577.11632
0.049444 18266.09692
0.03331 12475.9274
0.022212 8340.606
0.014869 5520.56232
0.0099244 3702.694396
