nu(mhz) 379.9K

8.0458 2912660.058
5.9361 2233932.513
4.3836 1705746.432
3.2358 1296293.838
2.3882 950957.358
1.763 745766.63
1.3007 559899.322
0.961 416929.85
0.70834 306796.2208
0.5237 224180.259
0.38646 170123.5566
0.28514 123094.938
0.21074 93412.6124
0.15564 67806.1224
0.11473 50901.1118
0.084624 36794.5152
0.062626 27557.94504
0.045963 20669.10147
0.033894 14392.40922
0.025154 10870.55264
0.018573 8014.62096
0.013725 5915.88675
