nu(mhz) 273.1K

19.998 158648133.6
13.406 110254965.8
8.985 81810222.0
8.985 71166591.0
6.0219 51488449.38
4.037 34722237.0
2.706 23828765.4
1.8142 16148194.2
1.2149 11014161.91
0.8154 7551011.7
0.54585 5035848.345
0.36593 3382986.257
0.24575 2298057.4
0.16457 1548570.786
0.11045 1034021.855
0.073862 703890.0876
0.049444 475745.2236
0.03331 321907.84
0.022212 212326.7292
0.014869 142901.4983
0.0099244 93846.11884
