nu(mhz) 258.0K

19.998 407899206.0
13.406 398144794.0
8.985 352086210.0
6.0219 321117817.5
4.037 262639146.0
2.706 194815764.0
1.8142 143581230.6
1.2149 103379485.7
0.8154 72076467.6
0.54585 52316993.25
0.36593 35289191.41
0.24575 24293616.25
0.16457 16313494.96
0.11045 11427157.0
0.073862 7460800.62
0.049444 5229197.44
0.03331 3519534.6
0.022212 2355138.36
0.014869 1617301.13
0.0099244 1093768.124
