nu(mhz) 181.0K

1.0005 1917558.3
0.85473 3188655.738
0.72996 3273505.62
0.62256 4289562.912
0.53181 2566568.241
0.49976 4770059.272
0.44288 6306611.2
0.39242 2150383.116
0.34784 3273104.832
0.3077 5406289.0
0.27252 7043824.44
0.24181 5023119.13
0.21442 4901426.78
0.18936 3219688.08
0.16782 4629314.7
0.1488 5844120.0
