sqrtom 300.0K

249.713524389 7.00310647999
305.654514661 6.99007795268
373.580128009 6.97425823436
457.485412426 6.95471688759
557.374034494 6.93145305843
681.240510509 6.90260484252
833.053309926 6.8672479925
1016.86961111 6.8244376009
1242.61530219 6.77186195132
1516.31329199 6.70811832223
1851.93863287 6.62995195623
2263.47284045 6.53410659067
2762.86840615 6.41779851792
3376.23381659 6.2749471318
4123.3844644 6.10093747318
5036.38948902 5.88830071363
6151.1554688 5.62867429405
7513.61563996 5.31136046991
7513.61563996 5.31136046991
9177.82012398 4.92377109288
11209.4219197 4.4506157313
