sqrtom 330.0K

249.713524389 1.97896899024
305.654514661 1.97623879934
373.580128009 1.97292370086
457.485412426 1.96882871714
557.374034494 1.96395366924
681.240510509 1.95790838609
833.053309926 1.95049918718
1016.86961111 1.94152806259
1242.61530219 1.93051058097
1516.31329199 1.91715279523
1851.93863287 1.90077265522
2263.47284045 1.88068779536
2762.86840615 1.85631487625
3376.23381659 1.82637967746
4123.3844644 1.78991511199
5036.38948902 1.74535605072
6151.1554688 1.69095007895
7513.61563996 1.62445543258
7513.61563996 1.62445543258
9177.82012398 1.54323420425
11209.4219197 1.44408221006
