sqrtom 310.0K

137.832648871 4.49638221306
159.772730045 4.49334079769
185.781574784 4.48973535524
215.759402903 4.4855797176
251.713409729 4.48059563992
293.660890043 4.47478072473
341.610305334 4.46813379907
397.551560451 4.46037901495
461.478366559 4.45151724416
537.395614305 4.44099331391
627.288420942 4.42853203989
729.18329207 4.41440699521
849.040546907 4.39779193832
988.895829301 4.37840468074
1150.70346816 4.35597430614
1338.50194564 4.32994098517
1558.26820343 4.29947617201
1813.97468157 4.2640291923
2109.65198089 4.22304130921
2457.26292452 4.17485419188
2858.76531549 4.11919644238
3328.25114686 4.05411457641
3873.69373475 3.97850330333
4509.00554635 3.89043402539
5248.13977639 3.78797249901
6107.1774415 3.66888951407
7110.08103642 3.52986330074
7110.08103642 3.52986330074
8274.91108578 3.36839024215
9631.12997991 3.18038615258
11209.4219197 2.96159747436
