sqrtom 325.0K

137.832648871 2.59169431643
159.772730045 2.59000513225
185.781574784 2.58800269075
215.759402903 2.58569467409
251.713409729 2.5829265467
293.660890043 2.57969697706
341.610305334 2.57600531371
397.551560451 2.57169835229
461.478366559 2.566776577
537.395614305 2.56093164814
627.288420942 2.55401072996
729.18329207 2.54616576335
849.040546907 2.53693785863
988.895829301 2.52617028998
1150.70346816 2.51371259207
1338.50194564 2.49925383896
1558.26820343 2.4823338612
1813.97468157 2.46264681749
2109.65198089 2.43988238868
2457.26292452 2.41311954758
2858.76531549 2.38220756139
3328.25114686 2.34606147643
3873.69373475 2.30406742079
4509.00554635 2.25515426263
5248.13977639 2.19824773448
6107.1774415 2.13210974617
7110.08103642 2.05489540628
7110.08103642 2.05489540628
8274.91108578 1.96521422078
9631.12997991 1.86079785696
11209.4219197 1.73928391396
