sqrtom 305.0K

137.832648871 5.88418282459
159.772730045 5.88019072209
185.781574784 5.87545828864
215.759402903 5.87000367972
251.713409729 5.86346167656
293.660890043 5.85582913228
341.610305334 5.84710450729
397.551560451 5.8369257289
461.478366559 5.82529394138
537.395614305 5.81148043578
627.288420942 5.79512401052
729.18329207 5.77658375234
849.040546907 5.7547751527
988.895829301 5.72932781649
1150.70346816 5.69988614424
1338.50194564 5.66571531484
1558.26820343 5.62572779521
1813.97468157 5.57920078094
2109.65198089 5.52540088496
2457.26292452 5.4621514145
2858.76531549 5.38909613796
3328.25114686 5.30367094993
3873.69373475 5.20442506748
4509.00554635 5.0888270508
5248.13977639 4.9543380495
6107.1774415 4.79803204586
7110.08103642 4.61554894956
7110.08103642 4.61554894956
8274.91108578 4.40360256195
9631.12997991 4.15683206047
11209.4219197 3.86965430831
